Code,Label
E8413,Other/unspec.acc. Powered Aircraft (i/p Other Occ. Commer. Aircraft) 
E8414,Other/unspecified Acc. Powered Aircraft (i/p Occ. Commer. Aircraft S/air Tpt)  
E8415,Other/unspecified Acc. Powered Aircraft (i/p Occ.other Powered Aircraft) 
E8416,Other/unspec.acc.powered Aircraft (i/p Occ.unpowered Aircraft Ex.p/chtst)  
E8417,Other/unspec.acc. Powered Aircraft (i/p Parachutist)  
E8418,"Other/unspec.acc. Pwered Aircraft (i/p Ground Crew,airline Personnel)"
E8419,Other/unspec.acc. Powered Aircraft (i/p Other Person) 
E842,Accident to Unpowered Aircraft
E8420,Accident to Unpowered Aircraft (injured Person: Occupant of Spacecraft) 
E8421,Accident to Unpowered Aircraft (i/p Occ. Any Military Aircraft)
E8422,Accident to Unpowered Aircraft (i/p Crew Commercial Aircraft)  
E8423,Accident to Unpowered Aircraft (i/p Other Occ. Commer. Aircraft)  
E8424,Accident to Unpowered Aircraft (i/p Occ. Commer. Aircraft S/air Tpt.)
E8425,Accident to Unpowered Aircraft (i/p Occ. Other Powered Aircraft)  
E8426,Accident to Unpowered Aircraft (i/p Occ. Unpowered Aircraft Ex. P/chtst)
E8427,Accident to Unpowered Aircraft (i/p Parachutist)
E8428,"Accident to Unpowered Aircraft (i/p Ground Crew,airline Personnel)"
E8429,Accident to Unpowered Aircraft (injured Person: Other Person)  
E843,"Fall In, On or From Aircraft  "
E8430,"Fall In, On or From Aircraft (injured Person: Occupant of Spacecraft)"
E8431,Fall In/on/from Aircraft (i/p Occupant of Any Military Aircraft)  
E8432,Fall In/on/from Aircraft (i/p Crew of Commercial Aircraft)  
E8433,Fall In/on/from Aircraft (i/p Other Occupant of Commercial Aircraft) 
E8434,Fall In/on/from Aircraft (i/p Occ. Commercial Aircraft Surface/air Tpt.)
E8435,Fall In/on/from Aircraft (i/p Occupant of Other Powered Aircraft) 
E8436,Fall In/on/from Aircraft (i/p Occ. of Unpowered Aircraft Ex. Parachutist)  
E8437,Fall In/on/from Aircraft (i/p Parachutist)
E8438,"Fall In/on/from Aircraft (i/p Ground Crew, Airline Personnel)  "
E8439,"Fall In, On or From Aircraft (injured Person: Other Person) "
E844,Other Specified Air Transport Accidents
E8440,Other Spec. Air Transport Acc. (i/p Occupant of Spacecraft) 
E8441,Other Spec. Air Transport Acc. (i/p Occ. Any Military Aircraft)
E8442,Other Spec. Air Transport Acc. (i/p Crew Commercial Aircraft)  
E8443,Other Spec. Transport Acc. (i/p Other Occ. Commer. Aircraft)
E8444,Other Spec. Air Transport Acc. (i/p Occ. Commer. Aircraft S/air Tpt) 
E8445,Other Spec. Air Transport Acc. (i/p Occ. Other Powered Aircraft)  
E8446,Other Spec. Air Transport Acc. (i/p Occ. Unpowered Aircraft Ex. P/chtst)
E8447,Other Spec. Air Transport Acc.(i/p Parachutist) 
E8448,"Other Spec. Air Transport Acc. (i/p Ground Crew, Airline Personnel)  "
E8449,Other Specified Air Transport Accidents (injured Person: Other Person)  
E845,Accident Involing Spacecraft  
E8450,Accident Involving Spacecraft (injured Person: Occupant of Spacecraft)  
E8451,Accident Involving Spacecraft (i/p Occupant of Any Military Aircraft)
E8452,Accident Involving Spacecraft (i/p Crew of Commercial Aircraft)
E8453,Accident Involving Spacecraft (i/p Other Occupant of Commercial Aircraft)  
E8454,Accident Involving Spacecraft (i/p Occ.commer. Aircraft Surface/air Tpt.)  
E8455,Accident Involving Spacecraft (i/p Occupant of Other Powered Aircraft)  
E8456,Accident Involving Spacecraft (i/p Occupant Unpowered Aircraft Ex.p/chtst  
E8457,Accident Involving Spacecraft (i/p Parachutist) 
E8458,"Accident Involving Spacecraft (i/p Ground Crew, Airline Personnel)"
E8459,Accident Involving Spacecraft (injured Person: Other Person)
E846,Acc. Involving Powered Vehicles Used Only in Industrial/commer. Building)  
E8469,Acc. Involving Powered Vehicles Used Only in Industrial/commer. Building)  
E847,Accidents Involving Cable Cars not Running On Rails
E8479,Accident Involving Cable Cars not Running On Rails 
E848,Accidents Involving Other Vehicles not Elsewhere Classifiable  
E8489,Accidents Involving Other Vehicles not Elsewhere Classifiable  
E850,"Accidental Poisoning by Analgesics, Antipyretics, Antirheumatics  "
E8500,Acc. Pois. Opiates/related Narcotics
E85000,Acc. Pois. Opiates/related Narcotics (at: Home) 
E85001,Acc. Pois. Opiates/related Narcotics (at Farm)  
E85002,"Acc. Pois. Opiates/related Narcotics (at: Mine, Quarry)  "
E85003,Acc. Pois. Opiates/related Narcotics (at: Industrial Place) 
E85004,Acc. Pois. Opiates/related Narcotics (at: Sports Place)  
E85005,Acc. Pois. Opiates/related Narcotics (at:street)
E85006,Acc. Pois. Opiates/related Narcotics (at: Public Building)  
E85007,Acc. Pois. Opiates/related Narcotics (at: Residential Inst'n)  
E85008,Acc. Pois. Opiates/related Narcotics (at: Other Spec. Place)
E85009,Acc. Pois. Opiates/related Narcarotics (at: Unspecified Place) 
E8501,Acc. Pois. Salicylates  
E85010,Accidental Poisoning by Salicylates (place of Occurence: Home) 
E85011,Accidental Poisoning by Salicylates (place of Occurence: Farm) 
E85012,Accidental Poisoning by Salicylates (place of Occurence: Mine & Quarry)  
E85013,Acc. Pois. Salicylates (at: Industrial Place)
E85014,Acc. Pois. Salicylates (at: Sports Place) 
E85015,Acc. Pois. Salicylates (at: Street) 
E85016,Accidental Poisoning by Salicylates (place of Occurence: Public Building)  
E85017,Acc. Pois. Salicylates (at: Residential Inst'n) 
E85018,Acc. Pois. Salicylates (at: Other Spec. Place)  
E85019,Acc. Pois. Salicylates (at: Unspecified Place)  
E8502,Acc. Pois. Aromatic Analgesic N.e.c.
E85020,Acc. Pois. Aromatic Analgesics N.e.c. (at: Home)
E85021,Acc. Pois. Aromatic Analgesics N.e.c. (at: Farm)
E85022,"Acc. Pois. Aromatic Analgesics N.e.c. (at: Mine, Quarry) "
E85023,Acc. Pois. Aromatic Analgesics N.e.c. (at: Industrial Place)
E85024,Acc. Pois. Aromatic Analgesic N.e.c. (at: Sports Place)  
E85025,Acc. Pois. Aromatic Analgesics N.e.c. (at: Street) 
E85026,Acc. Pois. Aromatic Analgesicsx N.e.c. (at: Public Building)
E85027,Acc. Pois. Aromatic Analgesics N.e.c. (at: Residential Inst'n) 
E85028,Acc. Pois. Aromatic Analgesics N.e.c. (at: Other Spec. Place)  
E85029,Acc. Pois. Aromatic Analgesics N.e.c. (at: Unspecified Place)  
E8503,Acc. Pois. Pyrazole Deriv. 
E85030,Accidental Poisoning by Pyrazole Derivatives (place of Occurence: Home) 
E85031,Accidental Poisoning by Pyrazole Derivatives (place of Occurence: Farm) 
E85032,"Acc. Pois. Pyrazole Deriv. (at: Mine, Quarry)"
E85033,Acc. Pois. Pyrazole Deriv. (at: Industrial Place)  
E85034,Acc. Pois. Pyrazole Deriv. (at: Sports Place)
E85035,Acc. Pois. Pyrazole Deriv. (at: Street)
E85036,Acc. Pois. Pyrazole Deriv. (at: Public Building)
E85037,Acc. Pois. Pyrazole Deriv. (at: Residential Inst'n)
E85038,Acc. Pois. Pyrazole Deriv. (at: Other Spec. Place) 
E85039,Acc Pois. Pyrazole Deriv. (at: Unspecified Place)  
E8504,Acc. Pois. Antirheumatics  
E85040,Acc. Pois. Antirheumatics (at: Home)
E85041,Acc. Pois. Antirheumatics (at: Farm)
E85042,"Acc. Pois. Antirheumatics (at: Mine, Quarry) "
E85043,Acc. Pois. Antirheumatics (at: Industrial Place)
E85044,Acc. Pois. Antirheumatics (at: Sports Place) 
E85045,Acc. Pois. Antirheumatics (at: Street) 
E85046,Acc. Pois. Antirheumatics (at: Public Building) 
E85047,Acc. Pois. Antirheumatics (at: Residential Inst'n) 
E85048,Acc. Pois. Antirheumatics (at: Other Spec. Place)  
E85049,Acc. Pois. Antirheumatics (at: Unspecified Place)  
E8505,Acc. Pois. Other Non-narcotic Analgesics  
E85050,Acc. Pois. Other Non-narcotic Analgesics (at: Home)
E85051,Acc. Pois. Other Non-narcotic Analgesics (at: Farm)
E85052,"Acc. Pois. Other Non-narcotic Analgesics (at: Mine, Quarry) "
E85053,Acc. Pois. Other Non-narcotic Analgesics (at: Industrial Place)
E85054,Acc. Pois. Other Non-narcotic Analgesics (at: Sports Place) 
E85055,Acc. Pois. Other Non-narcotic Analgesics (at: Street) 
E85056,Acc. Pois. Other Non-narcotic Analgesics (at: Public Building) 
E85057,Acc. Pois. Other Non-narcotic Analgesics (at: Residential Inst'n) 
E85058,Acc. Pois. Other Non-narcotic Analgesics (at: Other Spec. Place)  
E85059,Acc. Pois. Other Non-narcotic Analgesics (at: Unspecified Place)  
E8508,Acc. Pois. Other Spec. Analgesics Etc. 
E85080,Acc. Pois. Other Spec. Analgesics Etc. (at: Home)  
E85081,Acc. Pois. Other Spec. Analgesics Etc. (at: Farm)  
E85082,"Acc. Pois. Other Spec. Analgesics Etc. (at: Mine, Quarry)"
E85083,Acc. Pois. Other Spec. Analgesics Etc. (at: Industrial Place)  
E85084,Acc. Pois. Other Spec. Analgesics Etc. (at: Sports Place)
E85085,Acc. Pois. Other Spec. Analgesics Etc. (at: Street)
E85086,Acc. Pois. Other Spec. Analgesics Etc. (at: Public Building)
E85087,Acc. Pois. Other Spec. Analgesics Etc. (at: Residential Inst'n)
E85088,Acc. Pois. Other Spec. Analgesics Etc. (at: Other Spec. Place) 
E85089,Acc. Pois. Other Spec. Analgesics Etc. (at: Unspecified Place) 
E8509,Acc. Pois. Unspec. Analgesics Etc.  
E85090,Acc. Pois. Unspec. Analgesics Etc. (at: Home)
E85091,Acc. Pois. Unspec. Analgesics Etc. (at: Farm)
E85092,"Acc. Pois. Unspec. Analgesics Etc. (at: Mine, Quarry) "
E85093,Acc. Pois. Unspec. Analgesics Etc. (at: Industrial Place)
E85094,Acc. Pois. Unspec. Analgesics Etc. (at: Sports Place) 
E85095,Acc. Pois. Unspec. Analgesics Etc. (at: Street) 
E85096,Acc. Pois. Unspec. Analgesics Etc. (at: Public Building) 
E85097,Acc. Pois. Unspec. Analgesics Etc. (at: Residential Inst'n) 
E85098,Acc. Pois. Unspec. Analgesics Etc. (at: Other Spec. Place)  
E85099,Acc. Pois. Unspec. Analgesics Etc. (at: Unspecified Place)  
E851,Accidental Poisoning by Barbiturates
E8519,Accidental Poisoning by Barbiturates
E85190,Accidental Poisoning by Barbiturates (place of Occurence: Home)
E85191,Accidental Poisoning by Barbiturates (place of Occurence: Farm)
E85192,Accidental Poisoning by Barbiturates (place of Occurence: Mine & Quarry) 
E85193,Accidental Poising by Barbiturates (at: Industrial Place)
E85194,Accidental Poisoning by Barbiturates (at: Sports Place)  
E85195,Accidental Poisoning by Barbiturates (at: Street)  
E85196,Accidental Poisoning by Barbiturates (place of Occurence: Public Building) 
E85197,Accidental Poisoning by Barbiturates (at: Residential Inst'n)  
E85198,Accidental Poisoning by Barbiturates (at: Other Spec. Place)
E85199,Accidental Poisoning by Barbiturates (at: Unspecified Place)
E852,Accidental Poisoning by Other Sedatives & Hypnotics 
E8520,Acc. Pois. Chloral Hydrate Group 
E85200,Accidental Poisoning by Chloral Hydrate Group (place of Occurence: Home)
E85201,Accidental Poisoning by Chloral Hydrate Group (place of Occurence: Farm)
E85202,"Acc. Pois. Chloral Hydrate Group (at: Mine, Quarry)"
E85203,Acc. Pois. Chloral Hydrate Group (at: Industrial Place)  
E85204,Acc. Pois. Chloral Hydrate Group (at: Sports Place)
E85205,Acc. Pois. Chloral Hydrate Group (at: Street)
E85206,Acc. Pois. Chloral Hydrate Group (at: Public Building)
E85207,Acc. Pois. Chloral Hydrate Group (at: Residential Inst'n)
E85208,Acc. Pois. Chloral Hydrate Group (at: Other Spec. Place) 
E85209,Acc. Pois. Chloral Hydrate Group (at: Unspecified Place) 
E8521,Accidental Poisoning by Paraldehyde 
E85210,Accidental Poisoning by Paraldehyde (place of Occurence: Home) 
E85211,Accidental Poisoning by Paraldehyde (place of Occurence: Farm) 
E85212,Accidental Poisoning by Paraldehyde (place of Occurence: Mine & Quarry)  
E85213,Accidental Poisoning by Paraldehyde (at: Industrial Place)  
E85214,Accidental Poisoning by Paraldehyde (at: Sports Place)
E85215,Accidental Poisoning by Paraldehyde (at: Street)
E85216,Accidental Poisoning by Paraldehyde (place of Occurence: Public Building)  
E85217,Accidental Poisoning by Paraldehyde (at: Residential Inst'n)
E85218,Accidental Poisoning by Paraldehyde (at: Other Spec. Place) 
E85219,Accidental Poisoning by Paraldehyde (at: Unspecified Place) 
E8522,Accidental Poisoning by Bromine Compounds 
E85220,Accidental Poisoning by Bromine Compounds (place of Occurence: Home) 
E85221,Accidental Poisoning by Bromine Compounds (place of Occurence: Farm) 
E85222,"Acc. Pois. Bromine Compounds (at: Mine, Quarry) "
E85223,Acc. Pois. Bromine Compounds (at: Industrial Place)
E85224,Acc. Pois. Bromine Compounds (at: Sports Place) 
E85225,Acc. Pois. Bromine Compounds (at: Street) 
E85226,Acc. Pois. Bromine Compounds (at: Public Building) 
E85227,Acc. Pois. Bromine Compounds (at: Residential Inst'n) 
E85228,Acc. Pois. Bromine Compounds (at: Other Spec. Place)  
E85229,Acc. Pois. Bromine Compounds (at: Unspecified Place)  
E8523,Acc. Pois. Methaqualone Compounds
E85230,Acc. Pois. Methaqualone Compounds (at: Home) 
E85231,Acc. Pois. Methaqualone Compounds (at: Farm) 
E85232,"Acc. Pois. Methaqualone Compounds (at: Mine, Quarry)  "
E85233,Acc. Pois. Methaqualone Compounds(at: Industrial Place)  
E85234,Acc. Pois. Methaqualone Compounds (at: Sports Place)  
E85235,Acc. Pois. Methaqualone Compounds (at: Street)  
E85236,Acc. Pois. Methaqualone Compounds (at: Public Building)  
E85237,Acc. Pois. Methaqualone Compounds (at: Residential Inst'n)  
E85238,Acc. Pois. Methaqualone Compounds (at: Other Spec. Place)
E85239,Acc. Pois. Methaqualone Compounds (at: Unspecified Place)
E8524,Accidental Poisoning by Glutethimide Group
E85240,Accidental Poisoning by Glutethimide Group (place of Occurence: Home)
E85241,Accidental Poisoning by Glutethimide Group (place of Occurence: Farm)
E85242,"Acc. Pois. Glutethimide Group (at: Mine, Quarry)"
E85243,Acc. Pois. Glutethimide Group (at: Industrial Place)  
E85244,Acc. Pois. Glutethimide Group (at: Sports Place)
E85245,Acc. Pois. Glutethimide Group (at: Street)
E85246,Acc. Pois. Glutethimide Group (at: Public Building)
E85247,Acc. Pois. Glutethimide Group (at: Residential Inst'n)
E85248,Acc. Pois. Glutethimide Group (at: Other Spec. Place) 
E85249,Acc. Pois. Glutethimide Group (at: Unspecified Place) 
E8525,Acc. Pois. Mixed Sedatives N.e.c.
E85250,Acc. Pois. Mixed Sedatives N.e.c. (at: Home) 
E85251,Acc. Pois. Mixed Sedatives N.e.c. (at: Farm) 
E85252,"Acc. Pois. Mixed Sedatives N.e.c. (at: Mine, Quarry)  "
E85253,Acc. Pois. Mixed Sedatives N.e.c. (at: Industrial Place) 
E85254,Acc. Pois. Mixed Sedatives N.e.c. (at: Sports Place)  
E85255,Acc. Pois. Mixed Sedatives N.e.c. (at: Street)  
E85256,Acc. Pois. Mixed Sedatives N.e.c. (at: Public Building)  
E85257,Acc. Pois. Mixed Sedatives N.e.c. (at: Residential Inst'n)  
E85258,Acc. Pois. Mixed Sedatives N.e.c. (at: Other Spec. Place)
E85259,Acc. Pois. Mixed Sedatives N.e.c. (at: Unspecified Place)
E8528,Acc. Pois. Other Spec. Sedatives/hypnotics
E85280,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Home) 
E85281,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Farm) 
E85282,"Acc. Pois. Other Spec. Sedatives/hypnotics (at: Mine, Quarry)  "
E85283,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Industrial Place) 
E85284,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Sports Place)  
E85285,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Street)  
E85286,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Public Building)  
E85287,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Residential Inst'n)  
E85288,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Other Spec. Place)
E85289,Acc. Pois. Other Spec. Sedatives/hypnotics (at: Unspecified Place)
E8529,Acc. Pois. Unspecified Sedatives/hypnotics
E85290,Acc. Pois. Unspecified Sedatives/hypnotics (at: Home) 
E85291,Acc. Pois. Unspecified Sedatives/hypnotics (at: Farm) 
E85292,"Acc. Pois. Unspecified Sedatives/hypnotics (at: Mine, Quarry)  "
E85293,Acc. Pois. Unspecified Sedatives/hypnotics (at: Industrial Place) 
E85294,Acc. Pois. Unspecified Sedatives/hypnotics (at: Sports Place)  
E85295,Acc. Pois. Unspecified Sedatives/hypnotics (at: Street)  
E85296,Acc. Pois. Unspecified Sedatives/hypnotics (at: Public Building)  
E85297,Acc. Pois. Unspecified Sedatives/hypnotics (at: Residential Inst'n)  
E85298,Acc. Pois. Unspecified Sedatives/hypnotics (at: Other Spec. Place)
E85299,Acc. Pois. Unspecified Sedatives/hypnotics (at: Unspecified Place)
E853,Accidental Poisoning by Tranquillizers 
E8530,Acc. Pois. Phenothiazine-based Tranquillizers
E85300,Acc. Pois. Phenothiazine-based Tranquillizers (at: Home) 
E85301,Acc. Pois. Phenothiazine-based Tranquillizers (at: Farm) 
E85302,"Acc. Pois. Phenothiazine-based Tranquillizers (at: Mine, Quarry)  "
E85303,Acc. Pois. Phenothiazine-based Tranquillizers (at: Industrial Place) 
E85304,Acc. Pois. Phenothiazine-based Tranquillizers (8at: Sports Place) 
E85305,Acc. Pois. Phenothiazine-based Tranquillizers (at: Street)  
E85306,Acc. Pois. Phenothiazine-based Tranquillizers (at: Public Building)  
E85307,Acc. Pois. Phenothiazine-based Tranquillizers (at: Residential Inst'n)  
E85308,Acc. Pois. Phenothiazine-based Tranquillizers (at: Other Spec. Place)
E85309,Acc. Pois. Phenothiazine-based Tranquillizers (at: Unspecified Place)
E8531,Acc. Pois. Butyrophenone-based Tranquillizers
E85310,Acc. Pois. Butyrophenone-based Tranquillizers (at: Home) 
E85311,Acc. Pois. Butyrophenone-based Tranquillizers (at: Farm) 
E85312,"Acc. Pois. Butyrophenone-based Tranquillizers (at: Mine, Quarry)  "
E85313,Acc. Pois. Butyrophenone-based Tranwuillizers (at: Industrial Place) 
E85314,Acc. Pois. Butyrophenone-based Tranwuillizers (at: Sports Place)  
E85315,Acc. Pois. Butyrophenone-based Tranquillizers (at:street)
E85316,Acc. Pois. Butyrophenone-based Tranquillizers (at:public Building)
E85317,Acc. Pois. Butyrophenone-based Tranquillizers (at: Residential Inst'n)  
E85318,Acc. Pois. Butyrophenone-based Tranquillizers (at: Other Spec. Place)
E85319,Acc. Pois. Butyrophenone-based Tranquillizers (at: Unspecified Place)
E8532,Acc. Pois. Benzodiazepine-based Tranquillizers  
E85320,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Home)
E85321,Acc. Pois. Beziodiazepine-based Tranquillizers (8at: Farm)  
E85322,"Acc. Pois. Bezodiazepine-based Tranquillizers (at: Mine, Quarry)  "
E85323,Acc. Pois. Benzodiazephine-based Tranquillizers (8at: Industrial Place) 
E85324,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Sports Place) 
E85325,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Street) 
E85326,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Public Building) 
E85327,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Residential Inst'n) 
E85328,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Other Spec. Place)  
E85329,Acc. Pois. Benzodiazepine-based Tranquillizers (at: Unspecified Place)  
E8538,Acc. Pois. Other Specified Tranquillizers 
E85380,Acc. Pois. Other Specified Tranquillizers (at: Home)  
E85381,Acc. Pois. Other Specified Tranquillizers (at: Farm)  
E85382,"Acc. Pois. Other Specified Tranquillizers (at: Mine, Quarry)"
E85383,Acc. Pois. Other Specified Tranquillizers (at: Industrial Place)  
E85384,Acc. Pois. Other Specified Tranquillizers (at: Sports Place)
E85385,Acc. Pois. Other Specified Tranquillizers (at: Street)
E85386,Acc. Pois. Other Specified Tranquillizers (at: Public Building)
E85387,Acc. Pois. Other Specified Tranquillizers (8at: Residential Inst'n)  
E85388,Acc. Pois. Other Specified Tranquillizers (at: Other Spec. Place) 
E85389,Acc. Pois. Other Specified Tranquillizers (at: Unspecified Place) 
E8539,Acc. Pois. Unspecified Tranquillizers  
E85390,Acc. Pois. Unspecified Tranquillizers (at: Home)
E85391,Acc. Pois. Unspecified Tranquillizers (at: Farm)
